,total_wells_within_5_mils,close_functional_wells,close_non_functional_wells,close_functional_needs_repair_wells,close_unknown_wells,close_known_wells
29084,6,6,0,0,0,6
29085,32,7,15,1,9,23
29086,23,3,13,2,5,18
29087,91,51,24,2,14,77
29088,17,9,2,1,5,12
29089,233,155,32,0,46,187
29090,66,49,12,0,5,61
29091,312,156,88,4,64,248
29092,176,103,27,9,37,139
29093,25,16,3,0,6,19
29094,33,11,11,0,11,22
29095,35,4,26,0,5,30
29096,51,33,9,0,9,42
29097,35,22,8,1,4,31
29098,412,191,136,11,74,338
29099,179,75,26,30,48,131
29100,190,99,58,4,29,161
29101,47,34,4,0,9,38
29102,126,80,28,3,15,111
29103,357,150,114,25,68,289
29104,34,3,20,0,11,23
29105,36,9,19,0,8,28
29106,97,54,19,0,24,73
29107,662,386,138,21,117,545
29108,75,43,13,2,17,58
29109,42,14,15,4,9,33
29110,84,38,32,0,14,70
29111,24,3,19,0,2,22
29112,68,23,27,4,14,54
29113,32,9,18,0,5,27
29114,183,138,4,2,39,144
29115,16,6,5,0,5,11
29116,5,0,1,2,2,3
29117,50,34,2,1,13,37
29118,16,9,3,0,4,12
29119,160,65,32,31,32,128
29120,33,14,15,2,2,31
29121,65,48,12,0,5,60
29122,134,62,45,5,22,112
29123,15,7,4,0,4,11
29124,60,18,32,1,9,51
29125,100,66,1,12,21,79
29126,88,45,24,2,17,71
29127,109,21,64,1,23,86
29128,354,186,93,15,60,294
29129,71,20,36,4,11,60
29130,161,92,48,11,10,151
29131,20,1,13,0,6,14
29132,33,2,26,0,5,28
29133,201,104,33,28,36,165
29134,20,11,2,0,7,13
29135,25,14,8,0,3,22
29136,23,10,10,0,3,20
29137,77,53,9,0,15,62
29138,58,27,15,3,13,45
29139,87,67,0,4,16,71
29140,125,89,6,4,26,99
29141,79,51,7,4,17,62
29142,124,54,19,18,33,91
29143,53,44,1,0,8,45
29144,197,10,150,0,37,160
29145,38,18,15,0,5,33
29146,9,3,1,0,5,4
29147,92,23,39,15,15,77
29148,88,44,25,2,17,71
29149,63,27,20,5,11,52
29150,263,194,16,0,53,210
29151,13,2,7,0,4,9
29152,8,6,0,1,1,7
29153,75,20,26,12,17,58
29154,22,11,8,1,2,20
29155,138,62,52,6,18,120
29156,76,20,22,14,20,56
29157,32,21,9,0,2,30
29158,187,124,21,0,42,145
29159,26,19,2,0,5,21
29160,10,6,2,0,2,8
29161,401,121,168,27,85,316
29162,44,30,1,1,12,32
29163,76,39,13,9,15,61
29164,29,3,15,3,8,21
29165,138,53,36,20,29,109
29166,160,111,23,0,26,134
29167,105,47,25,5,28,77
29168,110,43,39,10,18,92
29169,472,130,199,39,104,368
29170,209,154,12,1,42,167
29171,26,5,14,2,5,21
29172,184,56,58,27,43,141
29173,46,18,20,0,8,38
29174,28,17,2,0,9,19
29175,37,28,6,3,0,37
29176,97,42,35,1,19,78
29177,33,17,14,0,2,31
29178,39,13,20,1,5,34
29179,42,22,8,2,10,32
29180,99,45,35,4,15,84
29181,110,104,0,6,0,110
29182,25,11,11,0,3,22
29183,83,44,23,0,16,67
29184,564,396,47,0,121,443
29185,48,30,6,0,12,36
29186,444,258,83,9,94,350
29187,8,6,1,0,1,7
29188,19,4,9,1,5,14
29189,116,28,35,21,32,84
29190,58,34,15,1,8,50
29191,108,81,9,2,16,92
29192,85,24,37,2,22,63
29193,106,42,48,2,14,92
29194,105,38,40,11,16,89
29195,33,12,12,2,7,26
29196,115,27,65,1,22,93
29197,72,50,11,0,11,61
29198,561,358,86,4,113,448
29199,86,42,18,7,19,67
29200,88,44,25,2,17,71
29201,40,17,15,0,8,32
29202,89,23,46,4,16,73
29203,37,14,13,3,7,30
29204,46,18,20,0,8,38
29205,102,35,38,5,24,78
29206,117,63,12,20,22,95
29207,202,89,55,20,38,164
29208,420,103,180,44,93,327
29209,32,21,9,0,2,30
29210,20,10,4,1,5,15
29211,6,3,1,0,2,4
29212,68,40,3,12,13,55
29213,43,20,15,0,8,35
29214,33,1,25,1,6,27
29215,32,24,3,1,4,28
29216,7,0,4,1,2,5
29217,156,119,15,1,21,135
29218,25,7,8,0,10,15
29219,120,57,30,9,24,96
29220,13,2,10,0,1,12
29221,140,114,7,2,17,123
29222,18,7,8,0,3,15
29223,420,194,127,14,85,335
29224,59,43,4,0,12,47
29225,44,18,9,8,9,35
29226,158,66,55,16,21,137
29227,27,8,2,5,12,15
29228,115,79,15,0,21,94
29229,102,67,1,12,22,80
29230,18,1,13,1,3,15
29231,114,50,15,29,20,94
29232,145,36,77,1,31,114
29233,56,3,40,1,12,44
29234,445,135,194,15,101,344
29235,83,24,22,19,18,65
29236,59,35,9,3,12,47
29237,19,10,5,0,4,15
29238,225,74,85,15,51,174
29239,27,5,9,8,5,22
29240,253,141,34,30,48,205
29241,6,3,1,1,1,5
29242,40,20,12,1,7,33
29243,38,23,4,6,5,33
29244,102,45,9,23,25,77
29245,24,16,5,1,2,22
29246,27,0,23,0,4,23
29247,32,21,9,0,2,30
29248,153,88,36,1,28,125
29249,422,202,115,21,84,338
29250,342,147,119,6,70,272
29251,38,0,31,0,7,31
29252,32,21,9,0,2,30
29253,224,20,163,2,39,185
29254,112,79,15,9,9,103
29255,78,60,6,1,11,67
29256,42,30,1,0,11,31
29257,193,88,47,20,38,155
29258,43,2,35,0,6,37
29259,80,38,30,1,11,69
29260,191,146,14,1,30,161
29261,134,82,29,2,21,113
29262,180,72,55,7,46,134
29263,1,1,0,0,0,1
29264,20,0,16,1,3,17
29265,28,5,6,9,8,20
29266,44,17,17,1,9,35
29267,625,411,72,5,137,488
29268,96,27,54,2,13,83
29269,76,30,31,1,14,62
29270,70,36,20,0,14,56
29271,121,37,46,5,33,88
29272,44,22,16,1,5,39
29273,20,6,11,1,2,18
29274,57,33,2,3,19,38
29275,64,44,13,1,6,58
29276,12,6,2,0,4,8
29277,26,3,17,0,6,20
29278,219,155,48,3,13,206
29279,418,189,113,31,85,333
29280,30,11,9,3,7,23
29281,57,17,24,2,14,43
29282,60,22,13,16,9,51
29283,77,29,23,8,17,60
29284,156,103,39,4,10,146
29285,211,50,108,3,50,161
29286,98,42,18,11,27,71
29287,7,3,2,0,2,5
29288,17,4,9,3,1,16
29289,37,13,6,8,10,27
29290,32,12,8,4,8,24
29291,101,67,1,12,21,80
29292,295,141,74,20,60,235
29293,6,2,2,1,1,5
29294,54,21,5,15,13,41
29295,29,4,23,0,2,27
29296,104,31,38,9,26,78
29297,154,59,38,22,35,119
29298,35,12,13,3,7,28
29299,28,10,14,0,4,24
29300,35,3,24,4,4,31
29301,55,24,13,6,12,43
29302,8,4,3,0,1,7
29303,63,16,22,19,6,57
29304,613,420,59,2,132,481
29305,11,4,3,0,4,7
29306,248,187,9,1,51,197
29307,65,27,24,0,14,51
29308,25,11,11,0,3,22
29309,289,68,69,92,60,229
29310,37,13,18,0,6,31
29311,33,5,22,0,6,27
29312,20,12,5,0,3,17
29313,63,24,23,6,10,53
29314,45,35,3,1,6,39
29315,25,5,8,6,6,19
29316,50,20,21,0,9,41
29317,57,29,17,2,9,48
29318,36,8,22,0,6,30
29319,32,21,9,0,2,30
29320,179,101,33,0,45,134
29321,33,20,6,0,7,26
29322,1,0,0,0,1,0
29323,43,19,13,0,11,32
29324,25,10,11,0,4,21
29325,62,37,12,0,13,49
29326,94,27,42,6,19,75
29327,78,45,10,6,17,61
29328,22,13,7,0,2,20
29329,41,9,3,21,8,33
29330,24,11,10,0,3,21
29331,26,9,9,3,5,21
29332,465,230,90,50,95,370
29333,50,9,29,2,10,40
29334,636,367,149,16,104,532
29335,56,38,3,6,9,47
29336,81,26,27,9,19,62
29337,35,1,26,0,8,27
29338,54,10,35,0,9,45
29339,125,73,20,3,29,96
29340,55,33,14,2,6,49
29341,67,4,51,2,10,57
29342,9,6,1,0,2,7
29343,50,29,11,0,10,40
29344,141,58,54,1,28,113
29345,72,45,16,7,4,68
29346,32,21,9,0,2,30
29347,49,14,24,0,11,38
29348,24,7,7,0,10,14
29349,42,14,22,0,6,36
29350,62,18,31,3,10,52
29351,136,100,5,2,29,107
29352,595,427,43,1,124,471
29353,61,5,40,0,16,45
29354,3,2,0,0,1,2
29355,80,20,33,6,21,59
29356,272,139,93,0,40,232
29357,170,112,27,1,30,140
29358,41,23,10,0,8,33
29359,65,21,32,2,10,55
29360,171,83,54,3,31,140
29361,44,30,9,0,5,39
29362,52,16,25,0,11,41
29363,14,1,9,0,4,10
29364,9,6,1,0,2,7
29365,19,11,4,1,3,16
29366,136,45,65,0,26,110
29367,25,12,6,1,6,19
29368,39,9,16,4,10,29
29369,59,25,25,1,8,51
29370,29,1,23,2,3,26
29371,55,33,14,2,6,49
29372,29,7,15,3,4,25
29373,160,114,11,0,35,125
29374,374,165,124,12,73,301
29375,22,8,11,0,3,19
29376,78,39,19,2,18,60
29377,10,1,6,0,3,7
29378,625,362,144,17,102,523
29379,75,40,13,5,17,58
29380,110,37,43,11,19,91
29381,38,15,21,1,1,37
29382,38,12,15,6,5,33
29383,110,34,54,0,22,88
29384,351,254,17,2,78,273
29385,46,9,22,5,10,36
29386,21,0,13,1,7,14
29387,23,4,18,1,0,23
29388,14,6,6,1,1,13
29389,69,49,2,1,17,52
29390,238,115,64,13,46,192
29391,64,13,30,7,14,50
29392,23,15,4,2,2,21
29393,3,1,1,0,1,2
29394,19,6,9,0,4,15
29395,32,21,9,0,2,30
29396,93,41,27,1,24,69
29397,40,28,2,0,10,30
29398,246,130,44,23,49,197
29399,38,10,15,6,7,31
29400,412,196,138,7,71,341
29401,168,126,3,1,38,130
29402,77,44,15,0,18,59
29403,21,13,4,1,3,18
29404,45,21,19,0,5,40
29405,50,22,21,0,7,43
29406,50,21,8,11,10,40
29407,15,2,2,9,2,13
29408,27,9,12,2,4,23
29409,288,157,78,0,53,235
29410,18,6,0,7,5,13
29411,34,19,5,2,8,26
29412,133,28,47,30,28,105
29413,32,21,9,0,2,30
29414,77,44,20,0,13,64
29415,58,28,17,1,12,46
29416,106,48,35,4,19,87
29417,81,42,5,17,17,64
29418,57,25,17,5,10,47
29419,72,32,24,0,16,56
29420,18,5,9,0,4,14
29421,52,23,20,3,6,46
29422,24,6,15,0,3,21
29423,44,21,17,1,5,39
29424,96,92,0,4,0,96
29425,554,399,41,1,113,441
29426,78,50,14,0,14,64
29427,20,2,11,1,6,14
29428,72,21,35,4,12,60
29429,8,3,2,0,3,5
29430,95,58,16,6,15,80
29431,98,72,6,0,20,78
29432,177,47,53,41,36,141
29433,237,179,13,0,45,192
29434,70,55,1,0,14,56
29435,96,41,34,3,18,78
29436,44,12,20,2,10,34
29437,25,11,13,0,1,24
29438,13,9,3,0,1,12
29439,27,25,0,0,2,25
29440,5,5,0,0,0,5
29441,81,38,4,16,23,58
29442,19,5,9,1,4,15
29443,162,83,40,0,39,123
29444,95,71,6,0,18,77
29445,326,170,86,15,55,271
29446,22,10,10,1,1,21
29447,42,18,11,0,13,29
29448,439,201,141,9,88,351
29449,76,53,8,0,15,61
29450,29,17,5,0,7,22
29451,23,7,13,0,3,20
29452,49,6,37,1,5,44
29453,98,74,5,0,19,79
29454,66,15,35,6,10,56
29455,60,7,41,0,12,48
29456,644,370,151,17,106,538
29457,286,160,35,33,58,228
29458,45,10,24,0,11,34
29459,57,27,14,3,13,44
29460,68,37,16,2,13,55
29461,40,26,9,0,5,35
29462,299,134,92,14,59,240
29463,82,39,29,0,14,68
29464,45,28,5,6,6,39
29465,28,13,6,0,9,19
29466,15,3,10,0,2,13
29467,57,36,7,0,14,43
29468,75,27,24,6,18,57
29469,184,58,76,13,37,147
29470,43,13,20,2,8,35
29471,487,340,41,1,105,382
29472,84,32,16,15,21,63
29473,40,5,29,2,4,36
29474,20,14,3,0,3,17
29475,54,26,19,0,9,45
29476,44,5,16,11,12,32
29477,28,11,10,2,5,23
29478,101,33,40,10,18,83
29479,64,42,13,0,9,55
29480,114,45,44,2,23,91
29481,98,26,56,1,15,83
29482,343,143,127,6,67,276
29483,193,125,52,2,14,179
29484,108,52,17,22,17,91
29485,117,38,64,0,15,102
29486,20,4,7,4,5,15
29487,87,77,2,0,8,79
29488,34,14,14,0,6,28
29489,44,19,17,1,7,37
29490,59,10,35,0,14,45
29491,48,19,17,1,11,37
29492,27,15,1,4,7,20
29493,32,21,9,0,2,30
29494,15,3,9,0,3,12
29495,89,47,6,16,20,69
29496,110,33,39,11,27,83
29497,39,16,17,2,4,35
29498,170,82,53,3,32,138
29499,32,21,9,0,2,30
29500,131,42,48,17,24,107
29501,21,18,2,0,1,20
29502,49,36,3,0,10,39
29503,12,9,2,0,1,11
29504,71,35,11,7,18,53
29505,59,23,24,0,12,47
29506,285,77,33,127,48,237
29507,26,9,16,0,1,25
29508,34,25,4,0,5,29
29509,73,50,10,0,13,60
29510,15,11,2,0,2,13
29511,70,51,4,0,15,55
29512,57,29,12,2,14,43
29513,57,33,12,3,9,48
29514,69,48,7,4,10,59
29515,24,13,5,1,5,19
29516,30,11,13,0,6,24
29517,12,9,2,0,1,11
29518,65,17,38,0,10,55
29519,41,13,13,6,9,32
29520,192,87,47,20,38,154
29521,74,33,12,13,16,58
29522,50,36,3,5,6,44
29523,13,5,3,0,5,8
29524,32,21,9,0,2,30
29525,84,52,5,12,15,69
29526,41,31,1,0,9,32
29527,40,36,0,0,4,36
29528,28,10,13,0,5,23
29529,199,110,27,23,39,160
29530,245,185,18,2,40,205
29531,216,61,113,5,37,179
29532,660,379,155,20,106,554
29533,10,0,9,0,1,9
29534,40,6,15,8,11,29
29535,99,73,4,2,20,79
29536,55,19,24,0,12,43
29537,13,6,7,0,0,13
29538,58,5,49,0,4,54
29539,76,44,19,0,13,63
29540,4,2,1,0,1,3
29541,106,23,47,14,22,84
29542,32,21,9,0,2,30
29543,68,51,6,0,11,57
29544,24,14,5,0,5,19
29545,85,55,15,0,15,70
29546,19,6,8,3,2,17
29547,433,108,183,46,96,337
29548,6,2,1,0,3,3
29549,62,41,9,0,12,50
29550,103,38,29,12,24,79
29551,13,13,0,0,0,13
29552,412,191,120,12,89,323
29553,85,7,62,1,15,70
29554,69,32,28,0,9,60
29555,453,139,191,28,95,358
29556,186,43,101,11,31,155
29557,124,45,41,16,22,102
29558,12,0,11,0,1,11
29559,1,0,1,0,0,1
29560,208,162,16,1,29,179
29561,132,28,70,1,33,99
29562,88,44,25,2,17,71
29563,516,247,107,56,106,410
29564,104,38,25,19,22,82
29565,55,24,14,2,15,40
29566,21,10,4,0,7,14
29567,5,3,2,0,0,5
29568,78,28,26,9,15,63
29569,30,14,13,0,3,27
29570,27,17,5,2,3,24
29571,125,68,40,9,8,117
29572,55,17,22,7,9,46
29573,12,6,3,3,0,12
29574,31,18,4,0,9,22
29575,78,20,32,8,18,60
29576,189,84,62,10,33,156
29577,240,167,26,5,42,198
29578,50,30,10,0,10,40
29579,1284,520,169,337,258,1026
29580,25,12,10,0,3,22
29581,25,5,1,15,4,21
29582,26,7,12,0,7,19
29583,100,70,5,0,25,75
29584,80,28,33,1,18,62
29585,137,55,42,9,31,106
29586,121,35,52,8,26,95
29587,94,47,14,2,31,63
29588,27,5,12,5,5,22
29589,2,1,0,1,0,2
29590,77,29,25,8,15,62
29591,366,265,29,0,72,294
29592,25,10,10,1,4,21
29593,23,10,6,0,7,16
29594,15,8,1,6,0,15
29595,52,0,41,2,9,43
29596,140,47,60,6,27,113
29597,31,10,11,3,7,24
29598,134,69,40,0,25,109
29599,366,264,18,2,82,284
29600,54,13,22,11,8,46
29601,26,14,7,0,5,21
29602,75,38,16,2,19,56
29603,114,46,39,3,26,88
29604,144,103,6,4,31,113
29605,180,67,55,26,32,148
29606,154,79,49,2,24,130
29607,32,21,9,0,2,30
29608,116,48,46,2,20,96
29609,35,13,9,4,9,26
29610,106,38,38,6,24,82
29611,12,5,4,2,1,11
29612,114,64,17,11,22,92
29613,90,45,27,2,16,74
29614,9,2,4,0,3,6
29615,6,2,1,0,3,3
29616,249,171,55,4,19,230
29617,5,5,0,0,0,5
29618,36,15,9,3,9,27
29619,81,38,27,4,12,69
29620,72,5,50,1,16,56
29621,127,75,21,3,28,99
29622,78,47,10,3,18,60
29623,20,2,13,0,5,15
29624,51,11,24,1,15,36
29625,133,11,74,18,30,103
29626,33,17,7,0,9,24
29627,31,11,13,0,7,24
29628,290,76,151,2,61,229
29629,152,105,21,0,26,126
29630,123,68,34,1,20,103
29631,26,8,13,1,4,22
29632,11,4,4,0,3,8
29633,24,9,9,0,6,18
29634,10,2,8,0,0,10
29635,31,15,10,2,4,27
29636,188,53,18,86,31,157
29637,35,23,5,1,6,29
29638,86,41,25,2,18,68
29639,20,2,16,0,2,18
29640,30,13,8,1,8,22
29641,37,21,3,0,13,24
29642,200,48,103,14,35,165
29643,56,37,12,0,7,49
29644,220,129,18,26,47,173
29645,32,17,8,0,7,25
29646,85,35,5,32,13,72
29647,13,8,4,0,1,12
29648,65,28,15,5,17,48
29649,54,35,11,2,6,48
29650,35,8,19,0,8,27
29651,71,37,13,8,13,58
29652,87,39,31,1,16,71
29653,157,68,37,15,37,120
29654,175,47,57,36,35,140
29655,286,147,92,0,47,239
29656,480,226,98,49,107,373
29657,40,30,1,2,7,33
29658,35,15,14,0,6,29
29659,66,38,19,3,6,60
29660,46,21,12,6,7,39
29661,137,100,8,0,29,108
29662,83,25,31,11,16,67
29663,456,210,142,13,91,365
29664,72,49,13,0,10,62
29665,136,52,46,14,24,112
29666,17,7,8,0,2,15
29667,29,16,4,2,7,22
29668,365,192,91,20,62,303
29669,19,2,12,0,5,14
29670,24,12,8,2,2,22
29671,32,14,15,0,3,29
29672,45,17,13,4,11,34
29673,56,21,17,3,15,41
29674,14,10,0,2,2,12
29675,8,7,1,0,0,8
29676,208,88,45,24,51,157
29677,561,407,42,1,111,450
29678,5,3,1,0,1,4
29679,235,72,106,8,49,186
29680,357,118,149,11,79,278
29681,45,8,29,0,8,37
29682,12,0,11,0,1,11
29683,22,9,11,0,2,20
29684,16,3,6,3,4,12
29685,30,18,2,0,10,20
29686,11,7,2,0,2,9
29687,2,1,1,0,0,2
29688,176,104,18,20,34,142
29689,77,48,12,2,15,62
29690,44,12,24,1,7,37
29691,178,90,50,0,38,140
29692,35,9,15,4,7,28
29693,44,7,27,3,7,37
29694,80,51,15,0,14,66
29695,95,35,19,11,30,65
29696,225,70,106,12,37,188
29697,192,94,70,8,20,172
29698,4,0,4,0,0,4
29699,371,168,120,9,74,297
29700,164,67,55,9,33,131
29701,27,7,5,5,10,17
29702,583,425,40,1,117,466
29703,34,15,10,0,9,25
29704,33,6,19,0,8,25
29705,72,28,18,16,10,62
29706,84,28,27,9,20,64
29707,61,21,32,0,8,53
29708,7,1,4,0,2,5
29709,64,38,15,0,11,53
29710,20,10,5,2,3,17
29711,35,31,0,0,4,31
29712,102,93,0,9,0,102
29713,47,18,19,0,10,37
29714,42,19,7,2,14,28
29715,20,14,0,0,6,14
29716,66,41,7,2,16,50
29717,5,2,0,0,3,2
29718,33,15,7,1,10,23
29719,22,4,11,3,4,18
29720,62,11,35,1,15,47
29721,59,19,15,13,12,47
29722,54,33,14,0,7,47
29723,58,37,11,0,10,48
29724,16,5,8,0,3,13
29725,128,65,12,23,28,100
29726,85,32,33,6,14,71
29727,127,64,30,9,24,103
29728,17,6,8,0,3,14
29729,18,10,6,0,2,16
29730,32,15,7,0,10,22
29731,107,48,29,18,12,95
29732,42,9,26,0,7,35
29733,38,16,16,1,5,33
29734,22,15,2,0,5,17
29735,77,41,21,0,15,62
29736,26,1,16,0,9,17
29737,66,23,24,3,16,50
29738,55,32,7,0,16,39
29739,31,5,16,2,8,23
29740,144,61,54,7,22,122
29741,5,0,4,0,1,4
29742,51,19,21,1,10,41
29743,5,2,0,2,1,4
29744,60,39,10,0,11,49
29745,21,8,11,0,2,19
29746,148,46,73,3,26,122
29747,60,31,7,8,14,46
29748,416,234,88,14,80,336
29749,49,18,25,0,6,43
29750,27,3,22,0,2,25
29751,223,149,33,0,41,182
29752,103,46,13,21,23,80
29753,21,8,10,0,3,18
29754,12,0,11,0,1,11
29755,68,36,21,0,11,57
29756,71,27,27,1,16,55
29757,153,102,3,15,33,120
29758,32,5,23,1,3,29
29759,71,36,15,2,18,53
29760,29,14,10,0,5,24
29761,96,73,3,0,20,76
29762,43,12,16,8,7,36
29763,121,79,23,0,19,102
29764,177,99,32,0,46,131
29765,145,59,44,9,33,112
29766,68,18,27,0,23,45
29767,10,4,3,0,3,7
29768,19,8,7,1,3,16
29769,37,21,12,0,4,33
29770,90,46,32,2,10,80
29771,166,98,38,1,29,137
29772,55,37,10,0,8,47
29773,123,82,19,0,22,101
29774,62,36,12,2,12,50
29775,23,1,17,0,5,18
29776,30,10,14,2,4,26
29777,27,9,15,0,3,24
29778,129,44,48,12,25,104
29779,49,6,32,5,6,43
29780,127,42,47,13,25,102
29781,277,107,99,20,51,226
29782,125,60,29,14,22,103
29783,28,16,7,0,5,23
29784,431,124,195,14,98,333
29785,150,60,31,29,30,120
29786,46,20,9,8,9,37
29787,71,56,1,0,14,57
29788,72,52,5,0,15,57
29789,52,28,13,0,11,41
29790,36,16,15,0,5,31
29791,226,65,112,4,45,181
29792,41,20,9,1,11,30
29793,48,24,17,0,7,41
29794,19,0,13,0,6,13
29795,147,100,22,0,25,122
29796,22,6,10,1,5,17
29797,76,31,30,1,14,62
29798,56,11,35,2,8,48
29799,12,6,2,1,3,9
29800,18,8,4,0,6,12
29801,270,206,15,0,49,221
29802,12,2,5,0,5,7
29803,73,25,28,1,19,54
29804,97,40,34,1,22,75
29805,25,14,5,1,5,20
29806,44,19,4,10,11,33
29807,56,22,23,0,11,45
29808,53,4,35,9,5,48
29809,104,100,0,4,0,104
29810,90,42,21,12,15,75
29811,122,68,12,14,28,94
29812,22,10,10,0,2,20
29813,45,23,12,4,6,39
29814,186,52,97,2,35,151
29815,19,5,7,0,7,12
29816,81,47,17,0,17,64
29817,34,16,11,0,7,27
29818,63,25,14,11,13,50
29819,19,5,8,2,4,15
29820,31,6,20,3,2,29
29821,44,11,23,6,4,40
29822,11,5,2,2,2,9
29823,116,47,36,8,25,91
29824,96,46,22,3,25,71
29825,90,43,24,10,13,77
29826,24,8,13,0,3,21
29827,219,47,33,100,39,180
29828,29,12,13,1,3,26
29829,33,7,19,1,6,27
29830,66,33,13,3,17,49
29831,161,68,55,16,22,139
29832,101,23,62,0,16,85
29833,150,64,54,7,25,125
29834,46,24,11,0,11,35
29835,444,238,110,21,75,369
29836,74,16,38,6,14,60
29837,545,386,46,1,112,433
29838,80,26,32,4,18,62
29839,56,37,4,0,15,41
29840,14,7,0,3,4,10
29841,243,102,15,81,45,198
29842,26,13,5,3,5,21
29843,179,76,26,30,47,132
29844,277,15,211,0,51,226
29845,286,76,151,3,56,230
29846,3,2,1,0,0,3
29847,252,18,187,2,45,207
29848,232,131,47,14,40,192
29849,52,18,5,19,10,42
29850,13,2,8,0,3,10
29851,83,49,19,2,13,70
29852,122,91,7,0,24,98
29853,10,3,5,1,1,9
29854,124,55,41,9,19,105
29855,90,66,5,0,19,71
29856,73,36,24,1,12,61
29857,54,41,2,2,9,45
29858,42,16,19,2,5,37
29859,11,3,7,1,0,11
29860,119,58,34,0,27,92
29861,134,71,36,0,27,107
29862,99,69,11,0,19,80
29863,155,88,38,1,28,127
29864,327,196,61,0,70,257
29865,11,4,4,0,3,8
29866,159,57,49,23,30,129
29867,47,18,19,0,10,37
29868,46,18,20,0,8,38
29869,11,0,9,0,2,9
29870,17,6,7,0,4,13
29871,23,3,8,9,3,20
29872,30,11,10,1,8,22
29873,36,14,6,6,10,26
29874,206,81,13,74,38,168
29875,29,18,4,0,7,22
29876,213,88,53,26,46,167
29877,41,13,16,1,11,30
29878,456,271,66,31,88,368
29879,32,13,15,0,4,28
29880,28,20,3,1,4,24
29881,6,2,3,0,1,5
29882,125,79,26,0,20,105
29883,542,308,130,17,87,455
29884,640,368,150,17,105,535
29885,17,4,7,1,5,12
29886,317,131,115,6,65,252
29887,193,45,21,96,31,162
29888,128,49,45,8,26,102
29889,39,7,23,2,7,32
29890,46,19,12,1,14,32
29891,121,51,38,3,29,92
29892,128,58,43,1,26,102
29893,284,193,68,3,20,264
29894,58,2,40,0,16,42
29895,78,75,0,3,0,78
29896,270,60,140,5,65,205
29897,62,26,18,6,12,50
29898,49,21,14,3,11,38
29899,19,11,6,1,1,18
29900,571,333,125,15,98,473
29901,5,3,1,0,1,4
29902,101,29,46,4,22,79
29903,462,217,103,43,99,363
29904,51,14,27,1,9,42
29905,55,28,15,0,12,43
29906,309,188,54,0,67,242
29907,5,4,0,0,1,4
29908,43,9,16,4,14,29
29909,70,37,21,0,12,58
29910,321,243,19,0,59,262
29911,42,33,4,0,5,37
29912,31,6,13,5,7,24
29913,46,18,20,0,8,38
29914,1,0,0,0,1,0
29915,150,37,77,1,35,115
29916,51,14,27,1,9,42
29917,70,35,23,1,11,59
29918,37,18,3,5,11,26
29919,16,0,14,0,2,14
29920,39,23,5,3,8,31
29921,342,145,120,6,71,271
29922,171,48,53,35,35,136
29923,28,7,15,2,4,24
29924,276,109,105,15,47,229
29925,32,21,9,0,2,30
29926,97,52,29,2,14,83
29927,184,130,19,2,33,151
29928,6,3,0,0,3,3
29929,77,64,0,1,12,65
29930,19,6,8,0,5,14
29931,79,36,5,16,22,57
29932,201,53,27,91,30,171
29933,37,16,15,0,6,31
29934,139,58,40,15,26,113
29935,105,49,32,6,18,87
29936,29,12,6,4,7,22
29937,67,30,19,6,12,55
29938,26,14,10,0,2,24
29939,269,60,69,87,53,216
29940,145,68,49,5,23,122
29941,354,211,70,0,73,281
29942,130,29,49,21,31,99
29943,56,2,29,18,7,49
29944,108,37,41,3,27,81
29945,95,48,14,2,31,64
29946,6,4,2,0,0,6
29947,74,32,21,3,18,56
29948,49,32,6,2,9,40
29949,69,40,7,10,12,57
29950,22,15,3,1,3,19
29951,106,56,23,0,27,79
29952,268,114,97,9,48,220
29953,83,23,39,1,20,63
29954,257,154,50,4,49,208
29955,96,50,13,17,16,80
29956,53,26,16,1,10,43
29957,35,14,14,0,7,28
29958,11,6,3,0,2,9
29959,25,8,8,3,6,19
29960,59,20,22,4,13,46
29961,80,41,7,13,19,61
29962,55,32,15,2,6,49
29963,191,113,61,4,13,178
29964,48,14,18,7,9,39
29965,28,11,7,0,10,18
29966,13,5,4,0,4,9
29967,27,17,4,3,3,24
29968,41,16,21,0,4,37
29969,63,38,14,0,11,52
29970,411,283,41,1,86,325
29971,35,16,10,3,6,29
29972,69,19,32,1,17,52
29973,30,17,7,0,6,24
29974,2,0,2,0,0,2
29975,28,21,6,1,0,28
29976,15,7,3,0,5,10
29977,37,17,9,3,8,29
29978,177,91,40,9,37,140
29979,12,5,2,2,3,9
29980,96,83,3,0,10,86
29981,127,74,22,3,28,99
29982,104,39,33,13,19,85
29983,132,62,37,5,28,104
29984,89,57,15,0,17,72
29985,152,80,33,7,32,120
29986,36,7,17,3,9,27
29987,24,16,0,3,5,19
29988,11,9,1,1,0,11
29989,25,0,19,3,3,22
29990,61,33,13,2,13,48
29991,370,281,20,0,69,301
29992,21,14,4,1,2,19
29993,27,6,12,2,7,20
29994,46,18,20,0,8,38
29995,153,65,33,18,37,116
29996,112,49,28,14,21,91
29997,180,87,36,25,32,148
29998,145,105,6,4,30,115
29999,68,34,24,0,10,58
30000,27,17,3,0,7,20
30001,22,1,16,0,5,17
30002,72,40,20,0,12,60
30003,222,74,82,15,51,171
30004,335,176,81,18,60,275
30005,27,12,9,1,5,22
30006,294,80,41,124,49,245
30007,444,302,45,1,96,348
30008,96,43,25,11,17,79
30009,21,3,12,0,6,15
30010,21,14,2,0,5,16
30011,87,57,9,3,18,69
30012,29,16,11,1,1,28
